Timestamp (ms),Humidity (%),Temperature (°C),Temperature (°F)
8780000,45.33,24.04,75.28
8782000,47.23,25.06,77.1
8784000,46.01,25.23,77.41
8786000,44.98,25.75,78.36
8788000,46.01,24.77,76.59
8790000,41.72,25.87,78.56
8792000,42.49,24.99,76.98
8794000,42.84,24.25,75.65
8796000,43.33,25.23,77.41
8798000,43.69,24.53,76.15
8800000,45.38,24.91,76.83
8802000,45.56,24.63,76.33
8804000,43.5,24.07,75.32
8806000,47.67,24.24,75.63
8808000,44.42,25.46,77.82
8810000,43.82,25.11,77.2
8812000,46.58,25.51,77.92
8814000,45.01,24.39,75.91
8816000,46.09,25.12,77.22
8818000,43.17,24.58,76.24
8820000,43.6,26.0,78.8
8822000,45.24,26.19,79.14
8824000,44.38,25.54,77.97
8826000,43.72,24.19,75.55
8828000,46.41,25.01,77.01
8830000,42.64,24.79,76.62
8832000,46.25,23.88,74.99
8834000,44.08,24.57,76.22
8836000,42.54,25.31,77.57
8838000,44.78,25.04,77.08
8840000,44.0,24.91,76.83
8842000,44.65,24.93,76.88
8844000,47.77,24.37,75.87
8846000,44.33,25.59,78.06
8848000,44.66,25.06,77.11
8850000,46.27,25.06,77.1
8852000,44.5,25.03,77.05
8854000,43.91,24.96,76.92
8856000,44.0,25.3,77.53
8858000,46.67,24.98,76.96
8860000,46.81,23.95,75.11
8862000,43.71,25.35,77.63
8864000,48.09,24.89,76.81
8866000,44.15,24.9,76.83
8868000,43.99,24.78,76.6
8870000,44.08,25.22,77.39
8872000,43.7,24.87,76.77
8874000,45.33,24.58,76.24
8876000,45.62,25.6,78.07
8878000,47.27,24.88,76.79
8880000,47.67,24.42,75.95
8882000,47.33,26.18,79.12
8884000,46.07,24.03,75.26
8886000,45.89,25.29,77.51
8888000,45.27,25.0,77.0
8890000,46.73,25.07,77.12
8892000,47.91,24.84,76.71
8894000,43.13,24.81,76.65
8896000,44.88,24.58,76.24
8898000,46.4,25.45,77.81
8900000,44.54,24.11,75.4
8902000,45.12,24.21,75.58
8904000,43.89,24.97,76.94
8906000,43.22,24.24,75.63
8908000,45.16,25.35,77.64
8910000,45.85,24.56,76.2
8912000,44.42,24.35,75.83
8914000,45.26,26.25,79.26
8916000,47.41,25.5,77.89
8918000,46.23,24.19,75.55
8920000,42.81,25.01,77.02
8922000,43.89,24.56,76.21
8924000,44.88,25.16,77.29
8926000,44.56,25.01,77.03
8928000,46.52,25.17,77.31
8930000,42.13,24.91,76.83
8932000,44.74,24.94,76.88
8934000,46.52,25.34,77.61
8936000,44.29,25.69,78.25
8938000,42.58,24.53,76.16
8940000,47.83,25.6,78.08
8942000,44.42,25.07,77.13
8944000,44.12,24.72,76.5
8946000,43.13,24.32,75.77
8948000,44.97,25.37,77.67
8950000,44.45,25.39,77.7
8952000,48.66,25.21,77.37
8954000,44.34,25.22,77.4
8956000,45.33,24.56,76.2
8958000,44.96,24.6,76.28
8960000,43.44,24.85,76.72
8962000,45.73,25.34,77.61
8964000,44.53,25.32,77.57
8966000,45.22,25.06,77.12
8968000,43.77,25.19,77.34
8970000,43.61,24.48,76.07
8972000,43.8,25.08,77.14
8974000,45.41,25.15,77.26
8976000,45.45,25.44,77.8
8978000,43.9,25.58,78.05
8980000,47.03,25.31,77.56
8982000,46.08,25.42,77.75
8984000,44.9,24.53,76.16
8986000,44.0,24.5,76.1
8988000,40.0,24.74,76.54
8990000,46.48,25.44,77.79
8992000,47.04,24.32,75.78
8994000,45.17,24.53,76.15
8996000,43.51,24.42,75.95
8998000,44.05,25.64,78.15
9000000,45.86,25.84,78.51
9002000,45.28,25.28,77.5
9004000,47.5,25.71,78.28
9006000,45.0,25.52,77.94
9008000,41.37,25.08,77.15
9010000,45.66,24.16,75.49
9012000,44.98,24.63,76.34
9014000,46.52,24.81,76.65
9016000,46.15,25.07,77.12
9018000,45.26,25.18,77.32
9020000,43.88,24.4,75.91
9022000,45.3,25.2,77.36
9024000,46.6,24.69,76.44
9026000,46.89,24.53,76.16
9028000,45.22,24.92,76.85
9030000,42.93,25.66,78.18
9032000,45.4,25.45,77.82
9034000,45.19,24.25,75.65
9036000,45.64,24.96,76.92
9038000,46.44,24.46,76.03
9040000,45.74,25.51,77.93
9042000,46.15,25.52,77.94
9044000,45.13,25.72,78.29
9046000,45.81,24.43,75.98
9048000,46.83,25.61,78.1
9050000,44.33,25.47,77.84
9052000,44.11,24.59,76.26
9054000,45.28,25.02,77.03
9056000,44.26,25.68,78.22
9058000,45.57,25.44,77.79
9060000,47.71,24.78,76.6
9062000,45.59,25.26,77.47
9064000,44.84,25.06,77.1
9066000,42.98,24.4,75.91
9068000,44.28,24.72,76.49
9070000,43.36,24.8,76.64
9072000,45.59,24.69,76.44
9074000,46.81,24.42,75.95
9076000,45.85,25.08,77.15
9078000,44.32,25.02,77.04
9080000,45.88,24.5,76.11
9082000,43.6,25.85,78.53
9084000,44.9,24.95,76.91
9086000,44.41,25.18,77.32
9088000,45.25,25.49,77.88
9090000,45.47,24.97,76.94
9092000,45.56,24.98,76.97
9094000,45.75,25.25,77.46
9096000,43.54,26.1,78.98
9098000,47.94,24.77,76.59
9100000,44.47,24.86,76.74
9102000,45.44,24.73,76.51
9104000,41.98,24.62,76.31
9106000,44.03,25.63,78.13
9108000,44.18,24.61,76.29
9110000,44.15,24.66,76.4
9112000,43.44,25.38,77.69
9114000,43.62,25.88,78.58
9116000,44.57,24.8,76.63
9118000,46.09,25.09,77.16
9120000,44.51,25.11,77.19
9122000,42.77,24.38,75.88
9124000,45.44,24.99,76.97
9126000,44.87,24.97,76.94
9128000,47.43,26.36,79.44
9130000,46.27,25.33,77.59
9132000,44.82,25.47,77.85
9134000,44.91,25.33,77.6
9136000,43.42,25.95,78.71
9138000,46.99,24.27,75.68
9140000,45.41,24.51,76.12
9142000,45.78,25.39,77.7
9144000,44.49,24.84,76.72
9146000,44.35,24.87,76.76
9148000,43.57,24.18,75.53
9150000,44.98,24.67,76.41
9152000,44.34,24.39,75.9
9154000,43.64,25.17,77.31
9156000,45.83,24.58,76.25
9158000,45.33,25.29,77.53
9160000,49.26,24.56,76.2
9162000,46.22,24.95,76.9
9164000,45.72,24.2,75.56
9166000,46.26,25.38,77.68
9168000,45.55,25.16,77.29
9170000,44.21,25.04,77.07
9172000,46.46,25.69,78.24
9174000,47.39,25.33,77.59
9176000,44.96,25.5,77.89
9178000,47.0,25.34,77.62
9180000,45.28,24.88,76.78
9182000,42.93,25.8,78.45
9184000,46.41,25.59,78.06
9186000,45.83,24.62,76.31
9188000,45.44,25.44,77.8
9190000,43.15,26.44,79.59
9192000,44.98,25.22,77.39
9194000,46.3,24.08,75.34
9196000,46.33,24.87,76.76
9198000,44.93,25.51,77.92
9200000,44.43,24.27,75.68
9202000,46.47,25.11,77.2
9204000,44.69,24.84,76.71
9206000,41.77,24.44,75.98
9208000,44.04,24.54,76.16
9210000,45.27,24.79,76.62
9212000,45.04,24.07,75.33
9214000,43.86,25.55,77.99
9216000,44.73,25.53,77.95
9218000,44.44,24.71,76.47
9220000,44.82,24.44,75.99
9222000,44.86,24.86,76.75
9224000,44.13,26.39,79.51
9226000,43.82,25.21,77.38
9228000,44.76,24.91,76.84
9230000,42.68,25.82,78.48
9232000,43.59,25.13,77.23
9234000,44.17,25.24,77.44
9236000,41.63,25.09,77.16
9238000,43.56,25.02,77.04
9240000,46.76,24.99,76.98
9242000,46.33,24.99,76.99
9244000,48.14,24.62,76.31
9246000,42.85,25.45,77.8
9248000,43.27,24.48,76.07
9250000,45.47,24.73,76.51
9252000,47.97,25.7,78.26
9254000,43.13,25.49,77.89
9256000,41.99,24.77,76.59
9258000,42.9,25.35,77.62
9260000,45.15,24.92,76.85
9262000,42.55,24.38,75.88
9264000,44.78,24.87,76.77
9266000,43.4,24.53,76.16
9268000,44.14,25.67,78.21
9270000,46.11,25.01,77.02
9272000,45.31,24.56,76.2
9274000,44.89,26.02,78.84
9276000,45.2,25.1,77.18
9278000,42.38,24.38,75.89
9280000,44.53,25.01,77.01
9282000,44.14,25.92,78.66
9284000,48.73,25.16,77.29
9286000,45.7,24.21,75.58
9288000,45.81,24.53,76.16
9290000,46.0,25.12,77.21
9292000,45.05,25.0,77.0
9294000,46.24,24.44,75.99
9296000,45.7,24.87,76.77
9298000,43.99,24.3,75.73
9300000,48.77,25.33,77.59
9302000,45.84,24.93,76.88
9304000,44.59,25.54,77.97
9306000,43.66,25.26,77.47
9308000,43.96,24.65,76.37
9310000,42.25,24.22,75.6
9312000,44.25,24.1,75.37
9314000,45.09,25.28,77.51
9316000,44.25,25.22,77.4
9318000,47.15,25.42,77.75
9320000,47.28,25.48,77.86
9322000,45.95,25.66,78.18
9324000,43.08,25.54,77.96
9326000,48.26,24.95,76.92
9328000,45.6,25.69,78.24
9330000,45.75,25.53,77.96
9332000,43.12,24.83,76.69
9334000,46.0,25.43,77.78
9336000,47.35,24.78,76.6
9338000,46.93,24.94,76.89
9340000,42.18,24.74,76.53
9342000,45.48,25.06,77.11
9344000,43.79,26.11,79.0
9346000,45.78,24.42,75.95
9348000,46.77,24.74,76.53
9350000,44.93,24.88,76.78
9352000,44.11,25.44,77.8
9354000,46.03,24.32,75.78
9356000,42.69,25.38,77.68
9358000,44.46,24.99,76.98
9360000,44.06,24.66,76.39
9362000,45.42,25.29,77.52
9364000,46.05,25.0,77.0
9366000,43.31,24.73,76.52
9368000,43.53,24.99,76.99
9370000,46.31,25.19,77.34
9372000,44.51,24.57,76.22
9374000,43.65,24.7,76.46
9376000,46.02,24.65,76.37
9378000,44.41,24.44,75.99
9380000,42.99,25.39,77.71
9382000,43.05,25.38,77.68
9384000,46.89,25.13,77.24
9386000,43.6,25.59,78.07
9388000,43.94,24.72,76.5
9390000,44.03,25.22,77.4
9392000,43.43,24.55,76.18
9394000,45.35,25.25,77.44
9396000,44.63,25.18,77.33
9398000,47.58,25.03,77.05
9400000,43.53,25.27,77.48
9402000,45.06,25.04,77.08
9404000,44.76,24.42,75.96
9406000,44.88,24.13,75.44
9408000,47.74,24.91,76.84
9410000,44.21,24.76,76.56
9412000,48.28,24.8,76.63
9414000,45.65,24.99,76.98
9416000,46.08,25.57,78.02
9418000,46.81,25.35,77.63
9420000,43.96,25.07,77.12
9422000,45.04,24.99,76.98
9424000,45.67,24.21,75.59
9426000,44.8,24.7,76.47
9428000,47.03,25.61,78.09
9430000,45.82,25.45,77.81
9432000,45.7,24.71,76.47
9434000,44.19,25.3,77.53
9436000,43.72,25.31,77.56
9438000,45.22,25.12,77.22
9440000,42.74,25.54,77.97
9442000,46.98,24.01,75.23
9444000,46.85,24.61,76.3
9446000,47.24,24.71,76.48
9448000,47.24,25.06,77.11
9450000,47.7,25.98,78.76
9452000,43.72,24.21,75.58
9454000,43.32,24.22,75.59
9456000,46.7,25.0,77.01
9458000,44.73,24.42,75.95
9460000,46.77,25.14,77.25
9462000,46.88,23.95,75.11
9464000,45.07,25.05,77.09
9466000,44.18,24.82,76.67
9468000,43.3,23.84,74.92
9470000,43.45,24.88,76.79
9472000,45.46,25.5,77.9
9474000,44.37,25.21,77.37
9476000,45.28,24.46,76.03
9478000,46.32,25.14,77.24
9480000,42.94,25.02,77.03
9482000,43.75,25.73,78.32
9484000,42.71,24.78,76.6
9486000,46.04,24.51,76.12
9488000,46.2,25.51,77.93
9490000,44.51,24.89,76.8
9492000,45.71,25.47,77.84
9494000,44.92,25.92,78.66
9496000,46.43,24.74,76.53
9498000,46.48,25.66,78.18
9500000,45.74,24.63,76.34
9502000,46.24,25.23,77.41
9504000,44.99,24.81,76.67
9506000,45.69,25.43,77.77
9508000,45.48,24.76,76.57
9510000,44.07,24.45,76.01
9512000,42.82,24.86,76.74
9514000,46.65,24.41,75.93
9516000,46.13,25.01,77.02
9518000,45.93,25.89,78.6
9520000,44.66,24.4,75.91
9522000,45.52,24.83,76.7
9524000,44.76,24.58,76.24
9526000,47.76,24.84,76.71
9528000,47.69,24.94,76.89
9530000,44.03,25.07,77.13
9532000,43.43,24.39,75.9
9534000,44.79,24.95,76.91
9536000,43.62,25.29,77.52
9538000,45.44,25.08,77.15
9540000,48.31,24.3,75.75
9542000,46.19,25.29,77.53
9544000,44.35,25.92,78.66
9546000,44.19,24.78,76.61
9548000,42.64,25.27,77.49
9550000,44.05,24.93,76.87
9552000,46.51,24.93,76.87
9554000,46.28,25.27,77.49
9556000,47.36,26.07,78.93
9558000,45.7,25.61,78.1
9560000,40.19,24.64,76.35
9562000,44.5,25.46,77.83
9564000,47.1,24.95,76.91
9566000,46.78,24.11,75.4
9568000,43.13,25.52,77.94
9570000,46.36,25.5,77.91
9572000,43.82,24.77,76.59
9574000,48.42,25.71,78.27
9576000,47.65,24.1,75.38
9578000,44.32,24.66,76.39
9580000,45.92,24.98,76.97
9582000,45.32,24.78,76.61
9584000,45.2,24.77,76.59
9586000,44.15,25.2,77.36
9588000,45.13,24.91,76.84
9590000,46.51,24.9,76.82
9592000,47.18,24.63,76.33
9594000,44.09,24.54,76.18
9596000,45.75,24.17,75.51
9598000,44.74,25.11,77.2
9600000,44.17,25.09,77.16
9602000,47.26,25.36,77.64
9604000,45.13,24.1,75.38
9606000,46.04,27.06,80.71
9608000,42.33,24.56,76.21
9610000,41.86,24.84,76.71
9612000,44.39,25.09,77.16
9614000,46.04,24.91,76.84
9616000,43.63,24.3,75.74
9618000,43.86,25.35,77.62
9620000,47.98,25.18,77.32
9622000,42.99,25.29,77.52
9624000,43.92,25.54,77.97
9626000,46.1,24.53,76.15
9628000,47.15,25.32,77.57
9630000,43.33,25.32,77.58
9632000,42.57,25.3,77.54
9634000,44.27,25.59,78.06
9636000,45.25,26.09,78.96
9638000,44.45,24.88,76.79
9640000,44.75,25.51,77.92
9642000,43.45,24.84,76.71
9644000,45.64,25.29,77.53
9646000,47.44,24.03,75.26
9648000,46.11,24.44,76.0
9650000,45.33,25.27,77.48
9652000,45.63,26.26,79.26
9654000,43.14,25.26,77.48
9656000,44.13,25.52,77.94
9658000,43.4,25.04,77.07
9660000,44.83,24.77,76.58
9662000,45.48,24.92,76.86
9664000,44.89,24.86,76.75
9666000,43.4,24.49,76.09
9668000,47.37,26.15,79.07
9670000,44.81,24.8,76.63
9672000,45.69,24.86,76.74
9674000,43.54,25.77,78.39
9676000,45.55,24.66,76.39
9678000,46.48,24.92,76.86
9680000,45.32,25.61,78.1
9682000,45.61,25.01,77.01
9684000,45.45,24.51,76.12
9686000,44.8,25.24,77.43
9688000,44.36,24.38,75.88
9690000,45.74,24.04,75.28
9692000,43.26,25.28,77.5
9694000,46.0,25.04,77.07
9696000,43.86,23.39,74.11
9698000,45.05,25.24,77.44
9700000,46.47,24.15,75.47
9702000,47.15,24.26,75.66
9704000,44.26,24.86,76.75
9706000,42.79,24.28,75.7
9708000,45.51,25.63,78.14
9710000,40.8,25.41,77.74
9712000,44.9,25.24,77.44
9714000,44.78,23.9,75.02
9716000,44.49,24.92,76.86
9718000,45.27,25.06,77.1
9720000,45.73,25.44,77.8
9722000,41.86,25.03,77.05
9724000,46.33,24.8,76.64
9726000,46.18,24.88,76.79
9728000,43.17,24.25,75.66
9730000,41.51,25.8,78.44
9732000,43.96,25.19,77.34
9734000,43.6,25.78,78.4
9736000,44.77,25.25,77.45
9738000,43.18,25.56,78.02
9740000,46.1,25.32,77.58
9742000,46.68,25.27,77.49
9744000,45.52,24.73,76.51
9746000,44.06,24.65,76.36
9748000,43.43,25.66,78.18
9750000,44.4,25.64,78.15
9752000,47.21,25.12,77.22
9754000,42.53,24.89,76.8
9756000,45.24,24.98,76.96
9758000,48.2,24.9,76.82
9760000,46.79,24.67,76.4
9762000,44.84,25.01,77.02
9764000,45.11,25.86,78.56
9766000,43.4,24.5,76.09
9768000,48.24,25.01,77.01
9770000,43.37,24.36,75.85
9772000,47.78,24.54,76.17
9774000,45.48,25.65,78.17
9776000,45.5,25.15,77.27
9778000,43.94,24.49,76.09
9780000,46.1,25.7,78.26
9782000,42.28,25.7,78.26
9784000,44.8,25.25,77.45
9786000,48.12,24.64,76.35
9788000,42.98,24.91,76.84
9790000,43.85,25.55,77.98
9792000,42.78,24.74,76.53
9794000,46.77,25.97,78.75
9796000,42.68,25.01,77.02
9798000,45.55,25.15,77.27
9800000,45.33,24.67,76.4
9802000,45.14,24.66,76.39
9804000,43.01,25.27,77.48
9806000,44.93,25.31,77.56
9808000,42.39,24.84,76.71
9810000,45.92,25.5,77.9
9812000,47.2,24.24,75.63
9814000,43.23,25.07,77.12
9816000,43.22,25.59,78.06
9818000,43.38,24.82,76.67
9820000,42.64,25.56,78.01
9822000,46.91,25.42,77.75
9824000,47.23,25.05,77.1
9826000,44.14,24.74,76.52
9828000,44.82,24.7,76.46
9830000,45.56,25.16,77.29
9832000,47.97,24.54,76.17
9834000,45.66,24.16,75.48
9836000,44.73,24.76,76.57
9838000,45.23,24.05,75.3
9840000,44.77,25.58,78.05
9842000,45.92,25.62,78.12
9844000,45.4,24.6,76.27
9846000,43.38,26.09,78.95
9848000,44.3,24.42,75.95
9850000,44.8,24.28,75.7
9852000,46.8,25.43,77.77
9854000,43.01,24.64,76.34
9856000,45.4,24.2,75.55
9858000,48.54,25.13,77.23
9860000,45.43,24.89,76.8
9862000,45.08,24.94,76.89
9864000,45.41,24.63,76.33
9866000,47.34,24.88,76.78
9868000,44.0,25.0,77.01
9870000,45.85,24.48,76.07
9872000,41.93,25.37,77.66
9874000,45.84,24.91,76.83
9876000,45.88,25.06,77.11
9878000,47.15,24.95,76.91
9880000,45.03,24.49,76.07
9882000,46.71,23.98,75.16
9884000,44.7,24.33,75.79
9886000,43.95,24.43,75.97
9888000,44.69,24.76,76.57
9890000,43.04,25.28,77.5
9892000,47.4,25.14,77.26
9894000,45.65,25.45,77.81
9896000,43.86,25.25,77.45
9898000,43.44,24.57,76.22
9900000,44.2,25.16,77.28
9902000,43.81,25.33,77.6
9904000,45.76,24.71,76.48
9906000,44.7,24.56,76.21
9908000,45.42,25.75,78.35
9910000,42.57,25.35,77.63
9912000,43.69,24.59,76.26
9914000,44.67,24.5,76.1
9916000,44.58,24.56,76.2
9918000,42.97,24.87,76.77
9920000,44.45,25.02,77.04
9922000,45.06,25.38,77.68
9924000,46.57,24.33,75.79
9926000,43.09,25.8,78.44
9928000,45.86,25.43,77.77
9930000,46.61,25.24,77.44
9932000,47.67,24.52,76.14
9934000,43.74,24.6,76.28
9936000,43.47,24.58,76.24
9938000,44.52,24.73,76.52
9940000,46.01,25.58,78.05
9942000,48.33,24.96,76.92
9944000,46.21,25.47,77.85
9946000,48.44,24.93,76.87
9948000,43.05,25.02,77.04
9950000,44.2,25.19,77.34
9952000,45.62,24.26,75.67
9954000,45.16,25.65,78.16
9956000,45.24,24.77,76.58
9958000,44.43,24.63,76.33
9960000,45.32,25.53,77.95
9962000,46.12,24.93,76.88
9964000,47.24,24.2,75.56
9966000,43.95,23.99,75.19
9968000,43.6,25.27,77.48
9970000,44.56,25.73,78.32
9972000,44.59,25.68,78.22
9974000,48.18,24.79,76.63
9976000,45.39,24.64,76.36
9978000,46.4,24.99,76.99
9980000,44.22,24.67,76.41
9982000,45.45,24.98,76.97
9984000,44.84,24.65,76.36
9986000,42.99,24.19,75.53
9988000,48.36,25.6,78.08
9990000,47.09,23.75,74.74
9992000,42.56,25.3,77.54
9994000,43.9,25.41,77.75
9996000,43.11,24.73,76.52
9998000,47.77,25.81,78.45
10000000,40.44,25.52,77.93
10002000,44.09,24.99,76.99
10004000,42.18,25.08,77.14
10006000,45.52,24.78,76.6
10008000,46.09,25.56,78.0
10010000,45.44,26.01,78.81
10012000,43.89,25.19,77.34
10014000,44.8,25.07,77.12
10016000,45.87,25.03,77.06
10018000,44.18,25.32,77.58
10020000,43.48,25.45,77.81
10022000,45.98,24.79,76.62
10024000,44.62,24.98,76.96
10026000,45.38,24.98,76.97
10028000,44.34,24.89,76.8
10030000,46.04,25.29,77.53
10032000,45.38,25.04,77.08
10034000,46.35,25.01,77.02
10036000,45.25,24.34,75.81
10038000,44.09,25.34,77.62
10040000,45.92,25.04,77.08
10042000,43.81,25.34,77.61
10044000,46.79,24.18,75.53
10046000,43.54,24.77,76.58
10048000,44.4,25.61,78.1
10050000,46.71,24.57,76.22
10052000,45.2,25.3,77.54
10054000,45.22,24.93,76.87
10056000,46.53,24.38,75.88
10058000,46.49,25.15,77.28
10060000,43.94,24.94,76.9
10062000,47.55,25.3,77.54
10064000,48.02,25.49,77.88
10066000,46.02,24.95,76.91
10068000,44.2,25.34,77.62
10070000,42.45,24.79,76.62
10072000,44.75,24.85,76.73
10074000,45.12,25.62,78.12
10076000,45.79,25.12,77.22
10078000,43.46,25.22,77.4
10080000,42.92,25.16,77.29
10082000,42.81,25.3,77.55
10084000,45.58,24.96,76.94
10086000,42.26,24.69,76.44
10088000,45.8,25.09,77.16
10090000,46.54,24.43,75.97
10092000,44.32,24.85,76.73
10094000,43.37,24.8,76.64
10096000,46.51,25.4,77.72
10098000,44.66,24.2,75.55
10100000,44.22,24.32,75.78
10102000,45.59,26.15,79.06
10104000,45.89,24.33,75.8
10106000,43.77,25.83,78.49
10108000,46.14,25.31,77.56
10110000,43.71,25.01,77.01
10112000,44.0,25.36,77.65
10114000,44.35,25.31,77.56
10116000,44.35,25.57,78.02
10118000,44.43,25.25,77.45
10120000,44.98,25.15,77.27
10122000,45.74,24.71,76.47
10124000,45.5,25.02,77.04
10126000,46.24,24.15,75.46
10128000,45.78,24.86,76.74
10130000,47.67,25.71,78.27
10132000,46.24,24.87,76.76
10134000,45.5,24.82,76.68
10136000,42.82,24.67,76.41
10138000,43.42,24.97,76.94
10140000,43.69,25.86,78.55
10142000,44.7,24.62,76.31
10144000,44.0,24.69,76.44
10146000,41.94,25.85,78.52
10148000,47.02,25.37,77.66
10150000,42.59,25.04,77.06
10152000,45.41,25.35,77.62
10154000,44.89,24.86,76.75
10156000,43.82,25.57,78.02
10158000,45.37,25.01,77.02
10160000,46.83,25.34,77.62
10162000,44.76,25.34,77.62
10164000,45.1,24.73,76.51
10166000,44.34,24.86,76.74
10168000,42.75,25.75,78.36
10170000,47.27,25.11,77.19
10172000,45.31,25.04,77.07
10174000,44.88,24.29,75.72
10176000,44.44,25.49,77.89
10178000,46.42,25.27,77.49
10180000,45.37,25.18,77.32
10182000,46.78,24.84,76.71
10184000,45.08,25.03,77.05
10186000,43.71,24.56,76.2
10188000,44.68,25.65,78.16
10190000,43.76,25.57,78.02
10192000,42.39,26.48,79.67
10194000,45.01,25.43,77.77
10196000,46.52,24.42,75.96
10198000,46.86,24.22,75.59
10200000,46.36,25.4,77.71
10202000,42.8,24.49,76.08
10204000,45.93,26.78,80.21
10206000,46.07,24.7,76.46
10208000,43.6,25.07,77.13
10210000,44.13,24.83,76.7
10212000,46.04,25.18,77.33
10214000,45.61,25.31,77.56
10216000,44.93,23.8,74.85
10218000,47.15,24.79,76.62
10220000,45.02,25.08,77.14
10222000,47.33,25.04,77.07
10224000,45.11,25.19,77.34
10226000,47.37,24.51,76.11
10228000,48.4,25.07,77.12
10230000,44.56,25.21,77.38
10232000,47.05,25.27,77.49
10234000,48.89,24.4,75.92
10236000,45.57,26.1,78.98
10238000,46.86,24.54,76.18
10240000,45.8,24.85,76.74
10242000,47.36,25.72,78.29
10244000,45.55,24.89,76.8
10246000,44.58,24.65,76.37
10248000,46.51,25.1,77.17
10250000,44.59,24.75,76.55
10252000,47.84,24.94,76.89
10254000,45.97,24.95,76.91
10256000,47.42,24.06,75.31
10258000,45.45,23.81,74.86
10260000,43.32,25.33,77.59
10262000,46.41,25.16,77.28
10264000,44.68,24.41,75.93
10266000,47.14,24.33,75.79
10268000,45.58,24.7,76.46
10270000,42.88,25.11,77.21
10272000,44.24,25.21,77.39
10274000,43.36,25.31,77.55
10276000,44.82,25.12,77.21
10278000,46.86,24.93,76.88
10280000,44.99,24.62,76.32
10282000,43.32,25.25,77.45
10284000,45.96,24.98,76.96
10286000,43.87,24.79,76.62
10288000,43.79,24.93,76.88
10290000,47.33,24.58,76.24
10292000,46.86,25.43,77.77
10294000,43.22,25.91,78.63
10296000,44.85,24.81,76.65
10298000,46.91,24.86,76.74
10300000,46.62,25.2,77.35
10302000,42.51,24.07,75.33
10304000,47.13,25.22,77.4
10306000,47.29,25.01,77.02
10308000,46.19,24.93,76.87
10310000,42.82,25.21,77.38
10312000,46.4,24.81,76.66
10314000,44.29,25.02,77.04
10316000,41.68,25.26,77.46
10318000,45.63,24.87,76.76
10320000,43.46,24.61,76.3
10322000,44.75,25.34,77.62
10324000,42.68,24.83,76.7
10326000,44.79,23.99,75.18
10328000,43.45,25.28,77.5
10330000,41.82,25.81,78.46
10332000,43.99,24.27,75.68
10334000,47.08,25.42,77.75
10336000,46.23,24.81,76.66
10338000,45.12,25.15,77.28
10340000,46.76,26.07,78.92
10342000,44.14,25.94,78.7
10344000,45.48,24.54,76.17
10346000,44.98,25.44,77.8
10348000,45.74,24.54,76.17
10350000,45.18,24.99,76.98
10352000,46.06,25.08,77.14
10354000,47.4,26.0,78.79
10356000,45.52,25.02,77.04
10358000,43.34,25.05,77.08
10360000,44.46,24.94,76.89
10362000,45.57,24.71,76.48
10364000,45.13,24.75,76.54
10366000,43.92,24.63,76.33
10368000,42.42,26.04,78.88
10370000,45.29,25.93,78.67
10372000,45.85,25.57,78.03
10374000,46.56,24.78,76.61
10376000,44.73,25.54,77.97
10378000,47.16,25.42,77.76
10380000,46.76,25.73,78.31
10382000,46.65,25.48,77.86
10384000,42.76,25.92,78.65
10386000,45.2,25.13,77.24
10388000,42.85,25.45,77.81
10390000,43.92,24.64,76.34
10392000,44.12,25.46,77.82
10394000,46.61,24.42,75.95
10396000,45.06,24.4,75.92
10398000,44.53,24.98,76.97
10400000,45.13,25.26,77.46
10402000,44.82,26.53,79.75
10404000,44.17,25.85,78.53
10406000,45.76,24.77,76.59
10408000,45.25,25.48,77.87
10410000,44.54,25.74,78.33
10412000,44.85,25.34,77.61
10414000,47.0,25.81,78.46
10416000,48.21,24.57,76.23
10418000,46.98,24.81,76.67
10420000,45.36,25.13,77.23
10422000,45.1,25.0,76.99
10424000,46.32,25.43,77.78
10426000,43.98,24.88,76.78
10428000,45.53,23.79,74.83
10430000,45.7,24.12,75.42
10432000,44.48,25.36,77.65
10434000,44.01,25.67,78.21
10436000,43.41,24.66,76.39
10438000,44.47,24.93,76.88
10440000,45.54,24.87,76.76
10442000,44.99,24.59,76.26
10444000,44.77,26.05,78.89
10446000,43.3,24.6,76.27
10448000,47.55,24.28,75.7
10450000,47.99,24.8,76.65
10452000,47.11,25.29,77.52
10454000,44.52,24.98,76.97
10456000,45.53,24.73,76.51
10458000,46.25,24.48,76.06
10460000,44.49,25.1,77.17
10462000,44.07,25.07,77.13
10464000,47.56,24.93,76.87
10466000,46.38,25.44,77.78
10468000,44.86,25.1,77.18
10470000,43.37,24.75,76.55
10472000,44.58,23.9,75.01
10474000,44.77,24.66,76.38
10476000,45.24,24.65,76.37
10478000,44.55,24.29,75.71
10480000,44.39,25.09,77.16
10482000,46.9,25.06,77.1
10484000,45.3,24.96,76.93
10486000,46.98,35.22,95.4
10488000,44.34,23.87,74.96
10490000,42.08,25.29,77.53
10492000,45.05,23.91,75.05
10494000,42.4,24.98,76.97
10496000,46.62,24.67,76.4
10498000,49.56,23.87,74.97
10500000,45.48,25.27,77.48
10502000,45.33,25.04,77.07
10504000,47.19,25.71,78.28
10506000,44.17,25.0,77.0
10508000,41.89,25.32,77.58
10510000,47.48,24.69,76.43
10512000,45.13,25.38,77.69
10514000,46.49,25.53,77.95
10516000,43.73,24.92,76.86
10518000,44.49,25.21,77.38
10520000,44.84,25.41,77.74
10522000,46.81,24.84,76.71
